B_Req,R_Priority,FP,Complexity,Time,Cost
2975,164,2,-1.244619821,1.1751897618260156,-0.627751371
2976,73,2,-1.244619821,-1.196179553,-1.138985042
2977,121,2,1.1974583830783379,-0.800951334,0.6503328049031206
2978,119,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2979,163,1,-0.023580719,-1.196179553,-0.457340148
2980,183,1,1.1974583830783379,-1.196179553,0.22430474622938495
2981,132,3,-1.244619821,1.1751897618260156,-0.627751371
2982,141,3,-1.244619821,0.3847333236909606,-0.798162595
2983,13,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2984,110,3,1.1974583830783379,1.1751897618260156,2.780473098271799
2985,20,1,-1.244619821,-1.986635991,-1.309396265
2986,155,4,-0.023580719,1.1751897618260156,1.0763608635768562
2987,98,3,-0.023580719,0.3847333236909606,0.5651271931683735
2988,159,4,-1.244619821,1.1751897618260156,-0.627751371
2989,181,2,1.1974583830783379,-1.196179553,0.22430474622938495
2990,112,3,1.1974583830783379,-0.800951334,0.6503328049031206
2991,30,3,-1.244619821,0.3847333236909606,-0.798162595
2992,127,3,1.1974583830783379,-0.800951334,0.6503328049031206
2993,101,5,-0.023580719,2.3608744190285984,1.8432113691895804
2994,141,1,1.1974583830783379,-1.196179553,0.22430474622938495
2995,119,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2996,138,1,1.1974583830783379,-1.591407772,-0.201723312
2997,55,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2998,32,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2999,56,2,-0.023580719,-0.800951334,-0.201723312
3000,93,2,1.1974583830783379,-1.196179553,0.22430474622938495
3001,224,1,-1.244619821,-1.196179553,-1.138985042
3002,96,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3003,159,2,-0.023580719,-1.196179553,-0.457340148
3004,47,1,-1.244619821,-1.986635991,-1.309396265
3005,84,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
3006,61,4,-1.244619821,-0.800951334,-1.05377943
3007,61,2,1.1974583830783379,-1.196179553,0.22430474622938495
3008,129,4,-0.023580719,0.3847333236909606,0.5651271931683735
3009,70,1,-0.023580719,-1.986635991,-0.968573818
3010,180,2,-0.023580719,0.3847333236909606,0.5651271931683735
3011,152,3,-1.244619821,0.3847333236909606,-0.798162595
3012,95,4,1.1974583830783379,-0.800951334,0.6503328049031206
3013,115,1,1.1974583830783379,-1.591407772,-0.201723312
3014,146,1,-0.023580719,0.3847333236909606,0.5651271931683735
3015,57,2,-0.023580719,-0.800951334,-0.201723312
3016,147,1,-0.023580719,-1.986635991,-0.968573818
3017,134,2,-0.023580719,-0.800951334,-0.201723312
3018,145,1,1.1974583830783379,-1.986635991,-0.627751371
3019,68,2,-0.023580719,-1.196179553,-0.457340148
3020,62,2,-0.023580719,-1.591407772,-0.712956983
3021,32,3,-1.244619821,1.1751897618260156,-0.627751371
3022,168,2,1.1974583830783379,-1.196179553,0.22430474622938495
3023,143,4,1.1974583830783379,1.1751897618260156,2.780473098271799
3024,171,1,-1.244619821,-1.986635991,-1.309396265
3025,5,3,1.1974583830783379,1.1751897618260156,2.780473098271799
3026,95,1,-1.244619821,-1.986635991,-1.309396265
3027,145,1,-0.023580719,-1.986635991,-0.968573818
3028,86,4,1.1974583830783379,1.1751897618260156,2.780473098271799
3029,44,3,-0.023580719,1.1751897618260156,1.0763608635768562
3030,6,2,1.1974583830783379,-1.196179553,0.22430474622938495
3031,155,4,1.1974583830783379,-0.800951334,0.6503328049031206
3032,91,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3033,160,2,-1.244619821,-0.800951334,-1.05377943
3034,84,1,-0.023580719,-1.986635991,-0.968573818
3035,142,3,-1.244619821,0.3847333236909606,-0.798162595
3036,81,2,-1.244619821,0.3847333236909606,-0.798162595
3037,144,4,-1.244619821,1.1751897618260156,-0.627751371
3038,135,3,1.1974583830783379,-0.405723114,1.0763608635768562
3039,133,3,-1.244619821,0.3847333236909606,-0.798162595
3040,20,3,-0.023580719,-0.800951334,-0.201723312
3041,91,1,-1.244619821,-1.986635991,-1.309396265
3042,44,1,1.1974583830783379,-1.986635991,-0.627751371
3043,99,2,-1.244619821,0.3847333236909606,-0.798162595
3044,98,1,1.1974583830783379,-1.986635991,-0.627751371
3045,172,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
3046,144,4,-1.244619821,1.1751897618260156,-0.627751371
3047,44,3,-0.023580719,0.3847333236909606,0.5651271931683735
3048,145,1,-1.244619821,-1.986635991,-1.309396265
3049,155,4,1.1974583830783379,-0.800951334,0.6503328049031206
3050,100,3,1.1974583830783379,-0.800951334,0.6503328049031206
3051,102,1,-0.023580719,-1.986635991,-0.968573818
3052,179,1,-1.244619821,-1.986635991,-1.309396265
3053,143,2,-0.023580719,-0.800951334,-0.201723312
3054,97,2,-1.244619821,0.3847333236909606,-0.798162595
3055,114,2,-1.244619821,0.3847333236909606,-0.798162595
3056,165,1,-1.244619821,-1.986635991,-1.309396265
3057,65,2,-0.023580719,-0.800951334,-0.201723312
3058,131,1,1.1974583830783379,-1.591407772,-0.201723312
3059,72,3,-0.023580719,0.3847333236909606,0.5651271931683735
3060,163,1,1.1974583830783379,-1.986635991,-0.627751371
3061,127,4,1.1974583830783379,-0.800951334,0.6503328049031206
3062,62,2,-1.244619821,-0.800951334,-1.05377943
3063,183,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
3064,102,4,-1.244619821,-0.800951334,-1.05377943
3065,81,3,-0.023580719,0.3847333236909606,0.5651271931683735
3066,134,4,-0.023580719,0.3847333236909606,0.5651271931683735
3067,75,2,1.1974583830783379,-1.196179553,0.22430474622938495
3068,130,4,-1.244619821,1.1751897618260156,-0.627751371
3069,46,1,-0.023580719,-1.986635991,-0.968573818
3070,149,3,-0.023580719,0.3847333236909606,0.5651271931683735
3071,68,2,-0.023580719,-0.800951334,-0.201723312
3072,126,2,-1.244619821,-0.800951334,-1.05377943
3073,63,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3074,224,1,1.1974583830783379,-1.196179553,0.22430474622938495
3075,95,4,-0.023580719,0.3847333236909606,0.5651271931683735
3076,26,1,1.1974583830783379,-1.986635991,-0.627751371
3077,122,1,-1.244619821,-1.986635991,-1.309396265
3078,26,2,-0.023580719,-1.591407772,-0.712956983
3079,175,2,-0.023580719,-1.196179553,-0.457340148
3080,58,1,-1.244619821,-1.591407772,-1.224190653
3081,138,4,-0.023580719,0.3847333236909606,0.5651271931683735
3082,138,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3083,60,2,-0.023580719,-1.196179553,-0.457340148
3084,86,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3085,201,2,1.1974583830783379,1.1751897618260156,2.780473098271799
3086,207,1,-1.244619821,-1.196179553,-1.138985042
3087,117,1,1.1974583830783379,-0.800951334,0.6503328049031206
3088,175,3,-1.244619821,-0.800951334,-1.05377943
3089,96,1,-0.023580719,-1.196179553,-0.457340148
3090,79,1,-0.023580719,-1.196179553,-0.457340148
3091,138,4,-0.023580719,0.3847333236909606,0.5651271931683735
3092,161,1,-0.023580719,-1.196179553,-0.457340148
3093,214,1,-0.023580719,-1.196179553,-0.457340148
3094,103,3,-1.244619821,1.1751897618260156,-0.627751371
3095,113,3,1.1974583830783379,-0.800951334,0.6503328049031206
3096,163,3,-1.244619821,-0.800951334,-1.05377943
3097,89,2,-1.244619821,-1.196179553,-1.138985042
3098,132,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3099,42,1,-0.023580719,-1.986635991,-0.968573818
3100,125,4,1.1974583830783379,-0.800951334,0.6503328049031206
3101,120,4,-1.244619821,0.3847333236909606,-0.798162595
3102,63,1,1.1974583830783379,-1.591407772,-0.201723312
3103,148,2,-1.244619821,0.3847333236909606,-0.798162595
3104,154,1,-1.244619821,-1.986635991,-1.309396265
3105,44,4,-0.023580719,-0.800951334,-0.201723312
3106,178,3,-0.023580719,0.3847333236909606,0.5651271931683735
3107,92,2,-1.244619821,0.3847333236909606,-0.798162595
3108,134,2,-0.023580719,-0.405723114,0.053893523
3109,99,2,1.1974583830783379,-0.800951334,0.6503328049031206
3110,65,2,1.1974583830783379,-0.800951334,0.6503328049031206
3111,29,2,-1.244619821,-0.800951334,-1.05377943
3112,117,2,1.1974583830783379,-0.800951334,0.6503328049031206
3113,227,2,-0.023580719,1.1751897618260156,1.0763608635768562
3114,102,2,-1.244619821,0.3847333236909606,-0.798162595
3115,96,3,-0.023580719,1.1751897618260156,1.0763608635768562
3116,77,4,-1.244619821,0.3847333236909606,-0.798162595
3117,207,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3118,147,3,-1.244619821,-0.800951334,-1.05377943
3119,149,1,-0.023580719,-1.986635991,-0.968573818
3120,118,4,1.1974583830783379,1.1751897618260156,2.780473098271799
3121,150,1,-1.244619821,-1.986635991,-1.309396265
3122,137,2,-1.244619821,0.3847333236909606,-0.798162595
3123,57,1,1.1974583830783379,-1.986635991,-0.627751371
3124,90,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3125,125,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3126,62,1,-0.023580719,-1.986635991,-0.968573818
3127,71,2,-0.023580719,-0.800951334,-0.201723312
3128,35,4,-0.023580719,0.3847333236909606,0.5651271931683735
3129,112,3,-1.244619821,0.3847333236909606,-0.798162595
3130,159,4,-0.023580719,0.3847333236909606,0.5651271931683735
3131,91,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
3132,65,1,-1.244619821,-1.591407772,-1.224190653
3133,110,3,1.1974583830783379,-0.800951334,0.6503328049031206
3134,90,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3135,85,2,1.1974583830783379,1.1751897618260156,2.780473098271799
3136,139,1,-0.023580719,-1.196179553,-0.457340148
3137,111,2,1.1974583830783379,1.1751897618260156,2.780473098271799
3138,154,4,1.1974583830783379,-0.800951334,0.6503328049031206
3139,156,1,1.1974583830783379,-1.591407772,-0.201723312
3140,169,2,-0.023580719,0.3847333236909606,0.5651271931683735
3141,175,1,-0.023580719,-1.986635991,-0.968573818
3142,37,4,-0.023580719,1.1751897618260156,1.0763608635768562
3143,147,2,-1.244619821,1.1751897618260156,-0.627751371
3144,73,3,1.1974583830783379,1.1751897618260156,2.780473098271799
3145,52,4,-1.244619821,-0.800951334,-1.05377943
3146,94,1,-0.023580719,-1.986635991,-0.968573818
3147,130,4,-1.244619821,1.1751897618260156,-0.627751371
3148,177,3,-0.023580719,-0.800951334,-0.201723312
3149,89,3,-1.244619821,0.3847333236909606,-0.798162595
3150,146,1,-1.244619821,-0.405723114,-0.968573818
3151,115,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3152,126,3,-1.244619821,-0.405723114,-0.968573818
3153,139,2,1.1974583830783379,-1.196179553,0.22430474622938495
3154,94,2,-1.244619821,-1.196179553,-1.138985042
3155,132,1,1.1974583830783379,-1.591407772,-0.201723312
3156,143,2,-1.244619821,-0.800951334,-1.05377943
3157,185,1,-1.244619821,-1.986635991,-1.309396265
3158,167,3,1.1974583830783379,1.1751897618260156,2.780473098271799
3159,161,3,-1.244619821,1.1751897618260156,-0.627751371
3160,102,4,-1.244619821,0.3847333236909606,-0.798162595
3161,155,4,-1.244619821,0.3847333236909606,-0.798162595
3162,157,1,1.1974583830783379,-0.800951334,0.6503328049031206
3163,129,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3164,128,3,-1.244619821,0.3847333236909606,-0.798162595
3165,65,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3166,179,3,-1.244619821,0.3847333236909606,-0.798162595
3167,60,4,-1.244619821,0.3847333236909606,-0.798162595
3168,157,1,-0.023580719,-0.800951334,-0.201723312
3169,42,1,-0.023580719,-0.800951334,-0.201723312
3170,135,1,1.1974583830783379,0.3847333236909606,1.9284169809243275
3171,165,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3172,115,1,-0.023580719,-1.986635991,-0.968573818
3173,181,3,1.1974583830783379,-0.800951334,0.6503328049031206
3174,144,2,1.1974583830783379,-1.196179553,0.22430474622938495
3175,80,2,-0.023580719,0.3847333236909606,0.5651271931683735
3176,144,1,1.1974583830783379,-1.196179553,0.22430474622938495
3177,105,1,1.1974583830783379,-1.196179553,0.22430474622938495
3178,20,3,-0.023580719,1.1751897618260156,1.0763608635768562
3179,80,3,-0.023580719,-0.800951334,-0.201723312
3180,54,3,-1.244619821,-0.800951334,-1.05377943
3181,76,2,-1.244619821,-1.196179553,-1.138985042
3182,50,4,1.1974583830783379,1.1751897618260156,2.780473098271799
3183,133,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3184,86,1,-0.023580719,-1.986635991,-0.968573818
3185,41,2,-1.244619821,0.3847333236909606,-0.798162595
3186,83,3,-1.244619821,0.3847333236909606,-0.798162595
3187,143,1,-0.023580719,-1.986635991,-0.968573818
3188,104,1,-1.244619821,-1.986635991,-1.309396265
3189,139,2,-1.244619821,-0.800951334,-1.05377943
3190,96,4,-0.023580719,-0.800951334,-0.201723312
3191,95,4,-0.023580719,0.3847333236909606,0.5651271931683735
3192,178,2,-1.244619821,-0.800951334,-1.05377943
3193,217,4,-0.023580719,0.3847333236909606,0.5651271931683735
3194,53,2,1.1974583830783379,-1.196179553,0.22430474622938495
3195,229,3,-0.023580719,0.3847333236909606,0.5651271931683735
3196,87,4,1.1974583830783379,1.1751897618260156,2.780473098271799
3197,195,2,1.1974583830783379,-0.800951334,0.6503328049031206
3198,73,3,-0.023580719,0.3847333236909606,0.5651271931683735
3199,156,4,1.1974583830783379,-0.800951334,0.6503328049031206
3200,79,1,-0.023580719,-1.986635991,-0.968573818
3201,65,1,1.1974583830783379,-1.591407772,-0.201723312
3202,104,4,-0.023580719,0.3847333236909606,0.5651271931683735
3203,179,1,1.1974583830783379,-1.591407772,-0.201723312
3204,138,2,-1.244619821,0.3847333236909606,-0.798162595
3205,236,4,-0.023580719,1.1751897618260156,1.0763608635768562
3206,87,1,-1.244619821,-1.986635991,-1.309396265
3207,151,2,-0.023580719,0.3847333236909606,0.5651271931683735
3208,174,1,1.1974583830783379,0.3847333236909606,1.9284169809243275
3209,35,2,-1.244619821,-0.800951334,-1.05377943
3210,170,2,-0.023580719,0.3847333236909606,0.5651271931683735
3211,119,3,-0.023580719,0.3847333236909606,0.5651271931683735
3212,151,4,1.1974583830783379,-0.800951334,0.6503328049031206
3213,148,2,-0.023580719,-1.196179553,-0.457340148
3214,97,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3215,185,3,-1.244619821,1.1751897618260156,-0.627751371
3216,108,4,-1.244619821,1.1751897618260156,-0.627751371
3217,103,4,1.1974583830783379,-0.800951334,0.6503328049031206
3218,89,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3219,137,2,1.1974583830783379,-1.196179553,0.22430474622938495
3220,83,3,-1.244619821,-0.800951334,-1.05377943
3221,168,1,-0.023580719,-1.196179553,-0.457340148
3222,162,3,-1.244619821,0.3847333236909606,-0.798162595
3223,228,3,1.1974583830783379,-0.800951334,0.6503328049031206
3224,184,1,-0.023580719,-1.986635991,-0.968573818
3225,51,1,-1.244619821,-1.986635991,-1.309396265
3226,89,2,-1.244619821,-1.196179553,-1.138985042
3227,131,3,-1.244619821,-0.405723114,-0.968573818
3228,99,2,-0.023580719,-0.800951334,-0.201723312
3229,100,1,-1.244619821,-1.196179553,-1.138985042
3230,91,3,-1.244619821,-0.800951334,-1.05377943
3231,124,3,-0.023580719,0.3847333236909606,0.5651271931683735
3232,31,3,1.1974583830783379,-0.800951334,0.6503328049031206
3233,166,2,1.1974583830783379,-1.196179553,0.22430474622938495
3234,51,4,-1.244619821,1.1751897618260156,-0.627751371
3235,175,1,1.1974583830783379,-1.986635991,-0.627751371
3236,238,1,-1.244619821,-1.986635991,-1.309396265
3237,111,3,-0.023580719,-0.800951334,-0.201723312
3238,119,2,-0.023580719,-1.196179553,-0.457340148
3239,136,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3240,126,2,-0.023580719,-0.800951334,-0.201723312
3241,142,4,1.1974583830783379,1.1751897618260156,2.780473098271799
3242,59,2,-1.244619821,-1.196179553,-1.138985042
3243,78,4,1.1974583830783379,-0.010494895,1.502388922250592
3244,91,1,-0.023580719,-1.986635991,-0.968573818
3245,48,4,-0.023580719,0.3847333236909606,0.5651271931683735
3246,89,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3247,81,1,-1.244619821,-1.591407772,-1.224190653
3248,137,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3249,194,1,1.1974583830783379,-1.986635991,-0.627751371
3250,177,1,1.1974583830783379,-1.986635991,-0.627751371
3251,187,3,1.1974583830783379,1.1751897618260156,2.780473098271799
3252,147,1,-1.244619821,-1.591407772,-1.224190653
3253,180,4,1.1974583830783379,-0.010494895,1.502388922250592
3254,103,1,-0.023580719,-1.986635991,-0.968573818
3255,69,1,-1.244619821,-1.986635991,-1.309396265
3256,132,4,-1.244619821,0.7799615427584882,-0.712956983
3257,111,1,-1.244619821,-1.591407772,-1.224190653
3258,130,1,1.1974583830783379,1.1751897618260156,2.780473098271799
3259,131,3,-0.023580719,-0.800951334,-0.201723312
3260,118,2,-1.244619821,-1.196179553,-1.138985042
3261,37,2,-1.244619821,-1.196179553,-1.138985042
3262,211,2,-0.023580719,-1.196179553,-0.457340148
3263,107,3,-1.244619821,0.3847333236909606,-0.798162595
3264,155,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3265,115,4,-0.023580719,0.3847333236909606,0.5651271931683735
3266,134,3,-0.023580719,0.3847333236909606,0.5651271931683735
3267,131,1,-0.023580719,-1.591407772,-0.712956983
3268,171,2,-1.244619821,0.3847333236909606,-0.798162595
3269,122,2,1.1974583830783379,-0.405723114,1.0763608635768562
3270,90,3,-1.244619821,1.1751897618260156,-0.627751371
3271,93,4,-1.244619821,0.3847333236909606,-0.798162595
3272,168,2,-1.244619821,-1.196179553,-1.138985042
3273,62,4,-1.244619821,0.3847333236909606,-0.798162595
3274,101,3,-0.023580719,1.1751897618260156,1.0763608635768562
3275,126,1,-0.023580719,-1.591407772,-0.712956983
3276,89,1,-1.244619821,-1.986635991,-1.309396265
3277,72,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
3278,122,2,-0.023580719,1.1751897618260156,1.0763608635768562
3279,164,4,-0.023580719,0.3847333236909606,0.5651271931683735
3280,201,2,-1.244619821,-1.196179553,-1.138985042
3281,127,1,-0.023580719,-1.591407772,-0.712956983
3282,110,2,-0.023580719,-0.800951334,-0.201723312
3283,109,3,-0.023580719,-0.800951334,-0.201723312
3284,38,2,-0.023580719,-1.196179553,-0.457340148
3285,77,3,-0.023580719,-0.405723114,0.053893523
3286,115,2,-1.244619821,-0.800951334,-1.05377943
3287,134,4,-1.244619821,1.1751897618260156,-0.627751371
3288,204,2,-1.244619821,-1.196179553,-1.138985042
3289,114,4,1.1974583830783379,1.1751897618260156,2.780473098271799
3290,24,1,1.1974583830783379,-1.591407772,-0.201723312
3291,104,2,1.1974583830783379,-1.196179553,0.22430474622938495
3292,168,3,-0.023580719,-0.405723114,0.053893523
3293,163,3,-1.244619821,0.3847333236909606,-0.798162595
3294,195,4,-1.244619821,1.1751897618260156,-0.627751371
3295,113,3,1.1974583830783379,0.7799615427584882,2.354445039598063
3296,169,1,-1.244619821,-1.986635991,-1.309396265
3297,116,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
3298,169,1,-1.244619821,-1.986635991,-1.309396265
3299,116,1,1.1974583830783379,-1.986635991,-0.627751371
3300,113,1,1.1974583830783379,-1.986635991,-0.627751371
3301,77,1,-1.244619821,-1.986635991,-1.309396265
3302,42,4,-0.023580719,0.3847333236909606,0.5651271931683735
3303,164,4,-0.023580719,0.3847333236909606,0.5651271931683735
3304,80,2,-1.244619821,-0.800951334,-1.05377943
3305,105,2,-0.023580719,-1.196179553,-0.457340148
3306,53,3,-0.023580719,0.7799615427584882,0.8207440283726148
3307,107,2,1.1974583830783379,-0.405723114,1.0763608635768562
